"Step","young-flower-175 - returns/max","young-flower-175 - returns/max__MIN","young-flower-175 - returns/max__MAX","young-flower-175 - returns/mean","young-flower-175 - returns/mean__MIN","young-flower-175 - returns/mean__MAX","young-flower-175 - returns/min","young-flower-175 - returns/min__MIN","young-flower-175 - returns/min__MAX","young-flower-175 - returns/std","young-flower-175 - returns/std__MIN","young-flower-175 - returns/std__MAX"
"141","1.5396193265914917","1.5396193265914917","1.5396193265914917","","","","-0.046266257762908936","-0.046266257762908936","-0.046266257762908936","0.27141088247299194","0.27141088247299194","0.27141088247299194"
"142","1.5396193265914917","1.5396193265914917","1.5396193265914917","","","","","","","0.27141088247299194","0.27141088247299194","0.27141088247299194"
"143","1.5396193265914917","1.5396193265914917","1.5396193265914917","0.23602454364299774","0.23602454364299774","0.23602454364299774","","","","0.27141088247299194","0.27141088247299194","0.27141088247299194"
"144","1.5396193265914917","1.5396193265914917","1.5396193265914917","0.23602454364299774","0.23602454364299774","0.23602454364299774","","","","0.27141088247299194","0.27141088247299194","0.27141088247299194"
"145","1.5396193265914917","1.5396193265914917","1.5396193265914917","0.23602454364299774","0.23602454364299774","0.23602454364299774","-0.046266257762908936","-0.046266257762908936","-0.046266257762908936","0.27141088247299194","0.27141088247299194","0.27141088247299194"
"146","0.3943059742450714","0.3943059742450714","0.3943059742450714","-0.06355015933513641","-0.06355015933513641","-0.06355015933513641","-0.4961980879306793","-0.4961980879306793","-0.4961980879306793","","",""
"147","0.3943059742450714","0.3943059742450714","0.3943059742450714","-0.06355015933513641","-0.06355015933513641","-0.06355015933513641","-0.4961980879306793","-0.4961980879306793","-0.4961980879306793","0.22879281640052795","0.22879281640052795","0.22879281640052795"
"148","0.3943059742450714","0.3943059742450714","0.3943059742450714","","","","-0.4961980879306793","-0.4961980879306793","-0.4961980879306793","0.22879281640052795","0.22879281640052795","0.22879281640052795"
"149","0.3943059742450714","0.3943059742450714","0.3943059742450714","-0.06355015933513641","-0.06355015933513641","-0.06355015933513641","","","","0.22879281640052795","0.22879281640052795","0.22879281640052795"
"150","0.3943059742450714","0.3943059742450714","0.3943059742450714","-0.06355015933513641","-0.06355015933513641","-0.06355015933513641","-0.4961980879306793","-0.4961980879306793","-0.4961980879306793","0.22879281640052795","0.22879281640052795","0.22879281640052795"
"151","2.154074192047119","2.154074192047119","2.154074192047119","0.3233678936958313","0.3233678936958313","0.3233678936958313","-0.10872337222099304","-0.10872337222099304","-0.10872337222099304","0.4850480556488037","0.4850480556488037","0.4850480556488037"
"152","2.154074192047119","2.154074192047119","2.154074192047119","0.3233678936958313","0.3233678936958313","0.3233678936958313","-0.10872337222099304","-0.10872337222099304","-0.10872337222099304","0.4850480556488037","0.4850480556488037","0.4850480556488037"
"153","2.154074192047119","2.154074192047119","2.154074192047119","0.3233678936958313","0.3233678936958313","0.3233678936958313","-0.10872337222099304","-0.10872337222099304","-0.10872337222099304","0.4850480556488037","0.4850480556488037","0.4850480556488037"
"154","2.154074192047119","2.154074192047119","2.154074192047119","0.3233678936958313","0.3233678936958313","0.3233678936958313","-0.10872337222099304","-0.10872337222099304","-0.10872337222099304","","",""
"155","","","","0.3233678936958313","0.3233678936958313","0.3233678936958313","-0.10872337222099304","-0.10872337222099304","-0.10872337222099304","0.4850480556488037","0.4850480556488037","0.4850480556488037"
"156","1.2864279747009277","1.2864279747009277","1.2864279747009277","-0.0828951820731163","-0.0828951820731163","-0.0828951820731163","-0.5409569144248962","-0.5409569144248962","-0.5409569144248962","0.3189561367034912","0.3189561367034912","0.3189561367034912"
"157","1.2864279747009277","1.2864279747009277","1.2864279747009277","-0.0828951820731163","-0.0828951820731163","-0.0828951820731163","-0.5409569144248962","-0.5409569144248962","-0.5409569144248962","","",""
"158","1.2864279747009277","1.2864279747009277","1.2864279747009277","","","","-0.5409569144248962","-0.5409569144248962","-0.5409569144248962","0.3189561367034912","0.3189561367034912","0.3189561367034912"
"159","1.2864279747009277","1.2864279747009277","1.2864279747009277","","","","-0.5409569144248962","-0.5409569144248962","-0.5409569144248962","","",""
"160","1.2864279747009277","1.2864279747009277","1.2864279747009277","-0.0828951820731163","-0.0828951820731163","-0.0828951820731163","-0.5409569144248962","-0.5409569144248962","-0.5409569144248962","0.3189561367034912","0.3189561367034912","0.3189561367034912"
"161","2.6414904594421387","2.6414904594421387","2.6414904594421387","0.24275407195091248","0.24275407195091248","0.24275407195091248","-0.1964302659034729","-0.1964302659034729","-0.1964302659034729","0.4379824697971344","0.4379824697971344","0.4379824697971344"
"162","2.6414904594421387","2.6414904594421387","2.6414904594421387","0.24275407195091248","0.24275407195091248","0.24275407195091248","-0.1964302659034729","-0.1964302659034729","-0.1964302659034729","","",""
"163","","","","0.24275407195091248","0.24275407195091248","0.24275407195091248","-0.1964302659034729","-0.1964302659034729","-0.1964302659034729","0.4379824697971344","0.4379824697971344","0.4379824697971344"
"164","2.6414904594421387","2.6414904594421387","2.6414904594421387","0.24275407195091248","0.24275407195091248","0.24275407195091248","-0.1964302659034729","-0.1964302659034729","-0.1964302659034729","0.4379824697971344","0.4379824697971344","0.4379824697971344"
"165","2.6414904594421387","2.6414904594421387","2.6414904594421387","0.24275407195091248","0.24275407195091248","0.24275407195091248","-0.1964302659034729","-0.1964302659034729","-0.1964302659034729","0.4379824697971344","0.4379824697971344","0.4379824697971344"
"166","0.4762367904186249","0.4762367904186249","0.4762367904186249","0.18206188082695007","0.18206188082695007","0.18206188082695007","-0.11270273476839066","-0.11270273476839066","-0.11270273476839066","0.14231239259243011","0.14231239259243011","0.14231239259243011"
"167","0.4762367904186249","0.4762367904186249","0.4762367904186249","0.18206188082695007","0.18206188082695007","0.18206188082695007","-0.11270273476839066","-0.11270273476839066","-0.11270273476839066","0.14231239259243011","0.14231239259243011","0.14231239259243011"
"168","0.4762367904186249","0.4762367904186249","0.4762367904186249","0.18206188082695007","0.18206188082695007","0.18206188082695007","-0.11270273476839066","-0.11270273476839066","-0.11270273476839066","","",""
"169","","","","0.18206188082695007","0.18206188082695007","0.18206188082695007","-0.11270273476839066","-0.11270273476839066","-0.11270273476839066","0.14231239259243011","0.14231239259243011","0.14231239259243011"
"170","0.4762367904186249","0.4762367904186249","0.4762367904186249","","","","-0.11270273476839066","-0.11270273476839066","-0.11270273476839066","0.14231239259243011","0.14231239259243011","0.14231239259243011"
"171","0.33761128783226013","0.33761128783226013","0.33761128783226013","0.12354885041713715","0.12354885041713715","0.12354885041713715","-0.12801659107208252","-0.12801659107208252","-0.12801659107208252","","",""
"172","","","","0.12354885041713715","0.12354885041713715","0.12354885041713715","-0.12801659107208252","-0.12801659107208252","-0.12801659107208252","0.09053389728069305","0.09053389728069305","0.09053389728069305"
"173","","","","0.12354885041713715","0.12354885041713715","0.12354885041713715","-0.12801659107208252","-0.12801659107208252","-0.12801659107208252","0.09053389728069305","0.09053389728069305","0.09053389728069305"
"174","","","","0.12354885041713715","0.12354885041713715","0.12354885041713715","-0.12801659107208252","-0.12801659107208252","-0.12801659107208252","0.09053389728069305","0.09053389728069305","0.09053389728069305"
"175","0.33761128783226013","0.33761128783226013","0.33761128783226013","","","","-0.12801659107208252","-0.12801659107208252","-0.12801659107208252","","",""
"176","2.371964454650879","2.371964454650879","2.371964454650879","0.5887686014175415","0.5887686014175415","0.5887686014175415","-0.27176886796951294","-0.27176886796951294","-0.27176886796951294","","",""
"177","2.371964454650879","2.371964454650879","2.371964454650879","0.5887686014175415","0.5887686014175415","0.5887686014175415","-0.27176886796951294","-0.27176886796951294","-0.27176886796951294","0.6358272433280945","0.6358272433280945","0.6358272433280945"
"178","2.371964454650879","2.371964454650879","2.371964454650879","0.5887686014175415","0.5887686014175415","0.5887686014175415","-0.27176886796951294","-0.27176886796951294","-0.27176886796951294","0.6358272433280945","0.6358272433280945","0.6358272433280945"
"179","2.371964454650879","2.371964454650879","2.371964454650879","0.5887686014175415","0.5887686014175415","0.5887686014175415","","","","","",""
"180","2.371964454650879","2.371964454650879","2.371964454650879","","","","-0.27176886796951294","-0.27176886796951294","-0.27176886796951294","0.6358272433280945","0.6358272433280945","0.6358272433280945"
"181","2.4175407886505127","2.4175407886505127","2.4175407886505127","","","","-0.19986364245414734","-0.19986364245414734","-0.19986364245414734","0.525147020816803","0.525147020816803","0.525147020816803"
"182","2.4175407886505127","2.4175407886505127","2.4175407886505127","0.2678070664405823","0.2678070664405823","0.2678070664405823","-0.19986364245414734","-0.19986364245414734","-0.19986364245414734","","",""
"183","","","","","","","-0.19986364245414734","-0.19986364245414734","-0.19986364245414734","0.525147020816803","0.525147020816803","0.525147020816803"
"184","","","","0.2678070664405823","0.2678070664405823","0.2678070664405823","-0.19986364245414734","-0.19986364245414734","-0.19986364245414734","0.525147020816803","0.525147020816803","0.525147020816803"
"185","2.4175407886505127","2.4175407886505127","2.4175407886505127","","","","-0.19986364245414734","-0.19986364245414734","-0.19986364245414734","0.525147020816803","0.525147020816803","0.525147020816803"
"186","2.6288340091705322","2.6288340091705322","2.6288340091705322","","","","","","","0.49547079205513","0.49547079205513","0.49547079205513"
"187","2.6288340091705322","2.6288340091705322","2.6288340091705322","0.23764248192310333","0.23764248192310333","0.23764248192310333","","","","0.49547079205513","0.49547079205513","0.49547079205513"
"188","2.6288340091705322","2.6288340091705322","2.6288340091705322","0.23764248192310333","0.23764248192310333","0.23764248192310333","","","","0.49547079205513","0.49547079205513","0.49547079205513"
"189","","","","0.23764248192310333","0.23764248192310333","0.23764248192310333","","","","0.49547079205513","0.49547079205513","0.49547079205513"
"190","2.6288340091705322","2.6288340091705322","2.6288340091705322","0.23764248192310333","0.23764248192310333","0.23764248192310333","-0.26168325543403625","-0.26168325543403625","-0.26168325543403625","0.49547079205513","0.49547079205513","0.49547079205513"
"191","","","","0.16448938846588135","0.16448938846588135","0.16448938846588135","-0.10961335897445679","-0.10961335897445679","-0.10961335897445679","0.3222305178642273","0.3222305178642273","0.3222305178642273"
"192","","","","0.16448938846588135","0.16448938846588135","0.16448938846588135","-0.10961335897445679","-0.10961335897445679","-0.10961335897445679","0.3222305178642273","0.3222305178642273","0.3222305178642273"
"193","2.3129758834838867","2.3129758834838867","2.3129758834838867","0.16448938846588135","0.16448938846588135","0.16448938846588135","-0.10961335897445679","-0.10961335897445679","-0.10961335897445679","0.3222305178642273","0.3222305178642273","0.3222305178642273"
"194","","","","0.16448938846588135","0.16448938846588135","0.16448938846588135","","","","0.3222305178642273","0.3222305178642273","0.3222305178642273"
"195","","","","","","","-0.10961335897445679","-0.10961335897445679","-0.10961335897445679","","",""
"196","2.5774943828582764","2.5774943828582764","2.5774943828582764","0.44262418150901794","0.44262418150901794","0.44262418150901794","-0.15326905250549316","-0.15326905250549316","-0.15326905250549316","0.5653900504112244","0.5653900504112244","0.5653900504112244"
"197","2.5774943828582764","2.5774943828582764","2.5774943828582764","0.44262418150901794","0.44262418150901794","0.44262418150901794","-0.15326905250549316","-0.15326905250549316","-0.15326905250549316","","",""
"198","","","","","","","-0.15326905250549316","-0.15326905250549316","-0.15326905250549316","0.5653900504112244","0.5653900504112244","0.5653900504112244"
"199","2.5774943828582764","2.5774943828582764","2.5774943828582764","0.44262418150901794","0.44262418150901794","0.44262418150901794","-0.15326905250549316","-0.15326905250549316","-0.15326905250549316","0.5653900504112244","0.5653900504112244","0.5653900504112244"
"200","2.5774943828582764","2.5774943828582764","2.5774943828582764","0.44262418150901794","0.44262418150901794","0.44262418150901794","-0.15326905250549316","-0.15326905250549316","-0.15326905250549316","0.5653900504112244","0.5653900504112244","0.5653900504112244"
"201","0.4007921814918518","0.4007921814918518","0.4007921814918518","0.023943061009049416","0.023943061009049416","0.023943061009049416","-0.27567583322525024","-0.27567583322525024","-0.27567583322525024","0.19918116927146912","0.19918116927146912","0.19918116927146912"
